Lambda \ best model info,data,0.00001,0.0001,0.001,0.01,0.1,1,100,1000
a=0.001,train (1)*,0.6226851851851852,0.6307870370370371,0.6238425925925926,0.6348379629629629,0.6261574074074074,0.6203703703703703,0.33738425925925924,0.3431712962962963
a=0.001,test (1)*,0.6024305555555556,0.5833333333333334,0.5998263888888888,0.5789930555555556,0.5928819444444444,0.5859375,0.3272569444444444,0.3185763888888889
a=0.001,train (3)***,0.3425925925925926,0.3402777777777778,0.33912037037037035,0.33622685185185186,0.3431712962962963,0.35185185185185186,0.34953703703703703,0.3454861111111111
a=0.001,test (3)***,0.3203125,0.3229166666666667,0.3246527777777778,0.3289930555555556,0.3185763888888889,0.3055555555555556,0.3090277777777778,0.3151041666666667
a=0.001,train (4)****,0.33796296296296297,0.34375,0.3489583333333333,0.3454861111111111,0.3472222222222222,0.3420138888888889,0.33622685185185186,0.33738425925925924
a=0.001,test (4)****,0.3263888888888889,0.3177083333333333,0.3098958333333333,0.3151041666666667,0.3125,0.3203125,0.3289930555555556,0.3272569444444444
a=0.01,train (1)*,1.0,1.0,1.0,1.0,0.9947916666666666,0.6365740740740741,0.33564814814814814,0.3350694444444444
a=0.01,test (1)*,0.8272569444444444,0.8342013888888888,0.8402777777777778,0.8289930555555556,0.8454861111111112,0.5798611111111112,0.3298611111111111,0.3307291666666667
a=0.01,train (3)***,0.34375,0.3402777777777778,0.33275462962962965,0.3420138888888889,0.34375,0.33738425925925924,0.3414351851851852,0.3449074074074074
a=0.01,test (3)***,0.3177083333333333,0.3237847222222222,0.3342013888888889,0.3203125,0.3298611111111111,0.3272569444444444,0.3211805555555556,0.3159722222222222
a=0.01,train (4)****,0.3460648148148148,0.34085648148148145,0.33738425925925924,0.3425925925925926,0.33738425925925924,0.33449074074074076,0.3402777777777778,0.34780092592592593
a=0.01,test (4)****,0.3142361111111111,0.3220486111111111,0.3272569444444444,0.3194444444444444,0.3272569444444444,0.3315972222222222,0.3229166666666667,0.3116319444444444
a=0.1,train (1)*,1.0,1.0,1.0,1.0,1.0,0.7540509259259259,0.3292824074074074,0.33796296296296297
a=0.1,test (1)*,0.8298611111111112,0.8411458333333334,0.8420138888888888,0.8524305555555556,0.8498263888888888,0.6692708333333334,0.3394097222222222,0.3263888888888889
a=0.1,train (3)***,1.0,1.0,1.0,1.0,1.0,0.34375,0.3292824074074074,0.3472222222222222
a=0.1,test (3)***,0.8619791666666666,0.8411458333333334,0.8211805555555556,0.828125,0.8506944444444444,0.3177083333333333,0.3394097222222222,0.3125
a=0.1,train (4)****,0.33449074074074076,0.34780092592592593,0.3402777777777778,0.3350694444444444,0.3443287037037037,0.3454861111111111,0.3402777777777778,0.35185185185185186
a=0.1,test (4)****,0.3315972222222222,0.3116319444444444,0.3229166666666667,0.3307291666666667,0.3168402777777778,0.3151041666666667,0.3229166666666667,0.3055555555555556
a=1.0,train (1)*,1.0,1.0,1.0,1.0,1.0,0.8217592592592593,0.3333333333333333,0.328125
a=1.0,test (1)*,0.8220486111111112,0.8663194444444444,0.8550347222222222,0.8489583333333334,0.8506944444444444,0.7404513888888888,0.3333333333333333,0.3394097222222222
a=1.0,train (3)***,0.3315972222222222,0.3431712962962963,0.3211805555555556,0.328125,0.9704861111111112,0.33738425925925924,0.3292824074074074,0.328125
a=1.0,test (3)***,0.3359375,0.3185763888888889,0.3515625,0.3411458333333333,0.7621527777777778,0.3272569444444444,0.3394097222222222,0.3333333333333333
a=1.0,train (4)****,0.3449074074074074,0.33796296296296297,0.3460648148148148,0.34780092592592593,0.3275462962962963,0.3292824074074074,0.3431712962962963,0.32175925925925924
a=1.0,test (4)****,0.3159722222222222,0.3263888888888889,0.3142361111111111,0.3116319444444444,0.3420138888888889,0.3394097222222222,0.3185763888888889,0.3376736111111111
